Cast_Count,Station_ID,Datetime,Depth_m,T_degC,Salinity,SigmaTheta
9527,090.0 070.0,1958-03-12 02:48:00,0,15.39,33.59,24.8
9527,090.0 070.0,1958-03-12 02:48:00,10,15.38,33.58,24.795
9527,090.0 070.0,1958-03-12 02:48:00,20,15.37,33.582,24.799
9527,090.0 070.0,1958-03-12 02:48:00,30,15.36,33.587,24.806
9527,090.0 070.0,1958-03-12 02:48:00,34,15.36,33.59,24.808
9527,090.0 070.0,1958-03-12 02:48:00,50,15.37,33.584,24.802
9527,090.0 070.0,1958-03-12 02:48:00,63,15.38,33.58,24.797
9527,090.0 070.0,1958-03-12 02:48:00,73,15.32,33.6,24.826
9527,090.0 070.0,1958-03-12 02:48:00,75,14.9,33.567,24.892
9527,090.0 070.0,1958-03-12 02:48:00,87,12.29,33.41,25.302
9527,090.0 070.0,1958-03-12 02:48:00,96,11.86,33.41,25.383
9527,090.0 070.0,1958-03-12 02:48:00,100,11.56,33.418,25.445
9527,090.0 070.0,1958-03-12 02:48:00,114,10.56,33.48,25.672
9527,090.0 070.0,1958-03-12 02:48:00,125,10.25,33.557,25.786
9527,090.0 070.0,1958-03-12 02:48:00,128,10.19,33.58,25.814
9527,090.0 070.0,1958-03-12 02:48:00,145,9.48,33.7,26.026
9527,090.0 070.0,1958-03-12 02:48:00,150,9.36,33.715,26.057
9527,090.0 070.0,1958-03-12 02:48:00,168,9.1,33.78,26.15
9527,090.0 070.0,1958-03-12 02:48:00,195,9.04,34.08,26.395
9527,090.0 070.0,1958-03-12 02:48:00,200,9.0,34.101,26.418
9527,090.0 070.0,1958-03-12 02:48:00,222,8.74,34.14,26.49
9527,090.0 070.0,1958-03-12 02:48:00,250,8.37,34.167,26.568
9527,090.0 070.0,1958-03-12 02:48:00,276,8.02,34.18,26.631
9527,090.0 070.0,1958-03-12 02:48:00,300,7.76,34.196,26.682
9527,090.0 070.0,1958-03-12 02:48:00,358,7.22,34.23,26.787
9527,090.0 070.0,1958-03-12 02:48:00,400,6.82,34.247,26.855
9527,090.0 070.0,1958-03-12 02:48:00,463,6.27,34.27,26.947
9527,090.0 070.0,1958-03-12 02:48:00,500,6.05,34.285,26.987
9527,090.0 070.0,1958-03-12 02:48:00,600,5.46,34.329,27.095
9527,090.0 070.0,1958-03-12 02:48:00,603,5.44,34.33,27.099
9812,090.0 070.0,1958-07-04 15:42:00,0,15.74,33.19,24.415
9812,090.0 070.0,1958-07-04 15:42:00,20,15.68,33.19,24.429
9812,090.0 070.0,1958-07-04 15:42:00,28,15.6,33.19,24.447
9812,090.0 070.0,1958-07-04 15:42:00,30,15.58,33.19,24.452
9812,090.0 070.0,1958-07-04 15:42:00,42,15.46,33.19,24.479
9812,090.0 070.0,1958-07-04 15:42:00,50,15.11,33.306,24.645
9812,090.0 070.0,1958-07-04 15:42:00,52,14.99,33.33,24.689
9812,090.0 070.0,1958-07-04 15:42:00,61,14.24,33.27,24.803
9812,090.0 070.0,1958-07-04 15:42:00,70,12.86,33.15,24.99
9812,090.0 070.0,1958-07-04 15:42:00,75,12.59,33.162,25.052
9812,090.0 070.0,1958-07-04 15:42:00,88,12.21,33.3,25.232
9812,090.0 070.0,1958-07-04 15:42:00,100,11.2,33.476,25.556
9812,090.0 070.0,1958-07-04 15:42:00,101,11.12,33.49,25.581
9812,090.0 070.0,1958-07-04 15:42:00,115,10.49,33.57,25.755
9812,090.0 070.0,1958-07-04 15:42:00,125,10.1,33.607,25.85
9812,090.0 070.0,1958-07-04 15:42:00,137,9.72,33.65,25.948
9812,090.0 070.0,1958-07-04 15:42:00,150,9.45,33.724,26.05
9812,090.0 070.0,1958-07-04 15:42:00,163,9.26,33.8,26.14
9812,090.0 070.0,1958-07-04 15:42:00,200,8.74,33.95,26.34
9812,090.0 070.0,1958-07-04 15:42:00,249,8.17,34.1,26.546
9812,090.0 070.0,1958-07-04 15:42:00,250,8.16,34.102,26.549
9812,090.0 070.0,1958-07-04 15:42:00,300,7.68,34.152,26.659
9812,090.0 070.0,1958-07-04 15:42:00,326,7.45,34.16,26.699
9812,090.0 070.0,1958-07-04 15:42:00,400,6.72,34.205,26.836
9812,090.0 070.0,1958-07-04 15:42:00,424,6.5,34.22,26.877
9812,090.0 070.0,1958-07-04 15:42:00,500,6.04,34.273,26.979
9812,090.0 070.0,1958-07-04 15:42:00,563,5.65,34.32,27.065
9993,090.0 070.0,1958-09-11 20:24:00,0,18.86,33.25,23.72
9993,090.0 070.0,1958-09-11 20:24:00,8,18.82,33.28,23.754
9993,090.0 070.0,1958-09-11 20:24:00,10,18.82,33.275,23.75
9993,090.0 070.0,1958-09-11 20:24:00,20,18.82,33.25,23.731
9993,090.0 070.0,1958-09-11 20:24:00,24,18.82,33.24,23.724
9993,090.0 070.0,1958-09-11 20:24:00,30,18.55,33.27,23.815
9993,090.0 070.0,1958-09-11 20:24:00,36,18.28,33.3,23.904
9993,090.0 070.0,1958-09-11 20:24:00,44,16.44,33.3,24.343
9993,090.0 070.0,1958-09-11 20:24:00,50,15.59,33.288,24.525
9993,090.0 070.0,1958-09-11 20:24:00,53,15.3,33.28,24.583
9993,090.0 070.0,1958-09-11 20:24:00,62,14.87,33.28,24.677
9993,090.0 070.0,1958-09-11 20:24:00,75,14.4,33.25,24.754
9993,090.0 070.0,1958-09-11 20:24:00,79,14.24,33.24,24.78
9993,090.0 070.0,1958-09-11 20:24:00,90,13.56,33.24,24.921
9993,090.0 070.0,1958-09-11 20:24:00,100,12.63,33.326,25.172
9993,090.0 070.0,1958-09-11 20:24:00,107,11.94,33.4,25.361
9993,090.0 070.0,1958-09-11 20:24:00,125,10.58,33.47,25.661
9993,090.0 070.0,1958-09-11 20:24:00,129,10.33,33.48,25.712
9993,090.0 070.0,1958-09-11 20:24:00,150,9.63,33.58,25.908
9993,090.0 070.0,1958-09-11 20:24:00,160,9.3,33.63,26.001
10005,090.0 070.0,1958-09-15 11:18:00,0,18.66,33.36,23.855
10005,090.0 070.0,1958-09-15 11:18:00,10,18.64,33.42,23.906
10005,090.0 070.0,1958-09-15 11:18:00,20,18.67,33.373,23.863
10005,090.0 070.0,1958-09-15 11:18:00,30,18.71,33.35,23.836
10005,090.0 070.0,1958-09-15 11:18:00,39,18.38,33.36,23.926
10005,090.0 070.0,1958-09-15 11:18:00,49,15.86,33.33,24.497
10005,090.0 070.0,1958-09-15 11:18:00,50,15.75,33.328,24.521
10005,090.0 070.0,1958-09-15 11:18:00,59,15.2,33.31,24.629
10005,090.0 070.0,1958-09-15 11:18:00,68,14.72,33.31,24.733
10005,090.0 070.0,1958-09-15 11:18:00,75,14.41,33.327,24.812
10005,090.0 070.0,1958-09-15 11:18:00,82,14.15,33.35,24.884
10005,090.0 070.0,1958-09-15 11:18:00,97,13.69,33.39,25.01
10005,090.0 070.0,1958-09-15 11:18:00,100,13.28,33.401,25.102
10005,090.0 070.0,1958-09-15 11:18:00,110,11.77,33.45,25.432
10005,090.0 070.0,1958-09-15 11:18:00,125,10.33,33.493,25.722
10005,090.0 070.0,1958-09-15 11:18:00,132,9.88,33.51,25.812
10005,090.0 070.0,1958-09-15 11:18:00,150,9.27,33.593,25.976
10005,090.0 070.0,1958-09-15 11:18:00,159,9.13,33.64,26.036
10005,090.0 070.0,1958-09-15 11:18:00,191,8.57,33.84,26.28
10005,090.0 070.0,1958-09-15 11:18:00,200,8.44,33.87,26.324
10005,090.0 070.0,1958-09-15 11:18:00,235,8.01,33.94,26.444
10005,090.0 070.0,1958-09-15 11:18:00,250,7.83,33.965,26.49
10005,090.0 070.0,1958-09-15 11:18:00,300,7.3,34.031,26.618
10005,090.0 070.0,1958-09-15 11:18:00,309,7.21,34.04,26.638
10005,090.0 070.0,1958-09-15 11:18:00,400,6.45,34.119,26.803
10005,090.0 070.0,1958-09-15 11:18:00,401,6.44,34.12,26.806
10005,090.0 070.0,1958-09-15 11:18:00,500,5.76,34.127,26.898
10005,090.0 070.0,1958-09-15 11:18:00,527,5.58,34.13,26.923
10188,090.0 070.0,1958-10-22 07:36:00,0,18.05,33.34,23.99
10188,090.0 070.0,1958-10-22 07:36:00,10,18.04,33.34,23.993
10188,090.0 070.0,1958-10-22 07:36:00,11,18.04,33.34,23.993
10188,090.0 070.0,1958-10-22 07:36:00,20,18.0,33.335,23.999
10188,090.0 070.0,1958-10-22 07:36:00,30,17.96,33.33,24.005
10188,090.0 070.0,1958-10-22 07:36:00,45,16.15,33.3,24.409
10188,090.0 070.0,1958-10-22 07:36:00,50,15.31,33.276,24.578
10188,090.0 070.0,1958-10-22 07:36:00,54,14.69,33.26,24.7
10188,090.0 070.0,1958-10-22 07:36:00,63,13.94,33.24,24.842
10188,090.0 070.0,1958-10-22 07:36:00,72,14.09,33.31,24.865
10188,090.0 070.0,1958-10-22 07:36:00,75,13.83,33.326,24.932
10188,090.0 070.0,1958-10-22 07:36:00,91,11.76,33.41,25.402
10188,090.0 070.0,1958-10-22 07:36:00,100,10.78,33.453,25.612
10188,090.0 070.0,1958-10-22 07:36:00,105,10.33,33.48,25.712
10188,090.0 070.0,1958-10-22 07:36:00,119,9.7,33.58,25.896
10188,090.0 070.0,1958-10-22 07:36:00,125,9.49,33.616,25.958
10188,090.0 070.0,1958-10-22 07:36:00,142,9.03,33.71,26.106
10188,090.0 070.0,1958-10-22 07:36:00,150,8.89,33.759,26.167
10188,090.0 070.0,1958-10-22 07:36:00,170,8.62,33.87,26.296
10188,090.0 070.0,1958-10-22 07:36:00,200,8.22,33.981,26.444
10188,090.0 070.0,1958-10-22 07:36:00,207,8.13,34.0,26.473
10188,090.0 070.0,1958-10-22 07:36:00,250,7.67,34.08,26.603
10188,090.0 070.0,1958-10-22 07:36:00,260,7.57,34.09,26.626
10188,090.0 070.0,1958-10-22 07:36:00,300,7.01,34.103,26.715
10188,090.0 070.0,1958-10-22 07:36:00,339,6.5,34.11,26.789
10188,090.0 070.0,1958-10-22 07:36:00,400,6.18,34.18,26.886
10188,090.0 070.0,1958-10-22 07:36:00,439,6.08,34.23,26.939
10188,090.0 070.0,1958-10-22 07:36:00,500,5.81,34.278,27.011
10188,090.0 070.0,1958-10-22 07:36:00,577,5.48,34.34,27.101
10253,090.0 070.0,1958-11-19 19:48:00,0,16.73,33.58,24.489
10253,090.0 070.0,1958-11-19 19:48:00,3,16.73,33.58,24.489
10253,090.0 070.0,1958-11-19 19:48:00,10,16.72,33.58,24.491
10253,090.0 070.0,1958-11-19 19:48:00,13,16.71,33.58,24.494
10253,090.0 070.0,1958-11-19 19:48:00,20,16.69,33.583,24.501
10253,090.0 070.0,1958-11-19 19:48:00,30,16.67,33.595,24.515
10253,090.0 070.0,1958-11-19 19:48:00,33,16.66,33.6,24.522
10253,090.0 070.0,1958-11-19 19:48:00,50,16.21,33.529,24.571
10253,090.0 070.0,1958-11-19 19:48:00,62,15.89,33.48,24.606
10253,090.0 070.0,1958-11-19 19:48:00,73,13.82,33.37,24.968
10253,090.0 070.0,1958-11-19 19:48:00,75,13.56,33.378,25.027
10253,090.0 070.0,1958-11-19 19:48:00,83,12.72,33.43,25.234
10253,090.0 070.0,1958-11-19 19:48:00,98,11.33,33.47,25.527
10253,090.0 070.0,1958-11-19 19:48:00,100,11.16,33.482,25.568
10253,090.0 070.0,1958-11-19 19:48:00,112,10.25,33.55,25.78
10253,090.0 070.0,1958-11-19 19:48:00,125,9.66,33.567,25.892
10253,090.0 070.0,1958-11-19 19:48:00,127,9.6,33.57,25.905
10253,090.0 070.0,1958-11-19 19:48:00,148,9.22,33.73,26.092
10253,090.0 070.0,1958-11-19 19:48:00,150,9.19,33.737,26.102
10253,090.0 070.0,1958-11-19 19:48:00,167,8.96,33.79,26.18
10253,090.0 070.0,1958-11-19 19:48:00,196,8.4,33.95,26.393
10253,090.0 070.0,1958-11-19 19:48:00,200,8.33,33.963,26.413
10253,090.0 070.0,1958-11-19 19:48:00,221,7.98,34.01,26.503
10253,090.0 070.0,1958-11-19 19:48:00,250,7.56,34.037,26.585
10253,090.0 070.0,1958-11-19 19:48:00,275,7.26,34.05,26.638
10253,090.0 070.0,1958-11-19 19:48:00,300,7.03,34.084,26.697
10253,090.0 070.0,1958-11-19 19:48:00,359,6.58,34.17,26.826
10253,090.0 070.0,1958-11-19 19:48:00,400,6.22,34.215,26.909
10253,090.0 070.0,1958-11-19 19:48:00,467,5.68,34.27,27.021
10253,090.0 070.0,1958-11-19 19:48:00,500,5.5,34.279,27.05
10253,090.0 070.0,1958-11-19 19:48:00,600,4.94,34.309,27.14
10253,090.0 070.0,1958-11-19 19:48:00,604,4.92,34.31,27.143
10281,090.0 070.0,1958-12-06 17:42:00,0,16.99,33.5,24.367
10281,090.0 070.0,1958-12-06 17:42:00,1,16.99,33.5,24.367
10281,090.0 070.0,1958-12-06 17:42:00,10,16.96,33.509,24.381
10281,090.0 070.0,1958-12-06 17:42:00,11,16.96,33.51,24.382
10281,090.0 070.0,1958-12-06 17:42:00,20,16.95,33.502,24.378
10281,090.0 070.0,1958-12-06 17:42:00,30,16.94,33.491,24.373
10281,090.0 070.0,1958-12-06 17:42:00,31,16.94,33.49,24.372
10281,090.0 070.0,1958-12-06 17:42:00,41,16.86,33.48,24.383
10281,090.0 070.0,1958-12-06 17:42:00,50,16.54,33.48,24.458
10281,090.0 070.0,1958-12-06 17:42:00,51,16.5,33.48,24.467
10281,090.0 070.0,1958-12-06 17:42:00,61,16.18,33.51,24.564
10281,090.0 070.0,1958-12-06 17:42:00,71,15.32,33.43,24.695
10281,090.0 070.0,1958-12-06 17:42:00,75,15.06,33.437,24.757
10281,090.0 070.0,1958-12-06 17:42:00,86,14.24,33.48,24.966
10281,090.0 070.0,1958-12-06 17:42:00,100,12.47,33.489,25.329
10281,090.0 070.0,1958-12-06 17:42:00,102,12.22,33.49,25.378
10281,090.0 070.0,1958-12-06 17:42:00,116,11.22,33.48,25.556
10281,090.0 070.0,1958-12-06 17:42:00,125,10.68,33.492,25.661
10281,090.0 070.0,1958-12-06 17:42:00,141,9.9,33.55,25.84
10281,090.0 070.0,1958-12-06 17:42:00,150,9.55,33.615,25.948
10281,090.0 070.0,1958-12-06 17:42:00,171,8.92,33.78,26.179
10281,090.0 070.0,1958-12-06 17:42:00,200,8.46,33.928,26.366
10281,090.0 070.0,1958-12-06 17:42:00,206,8.4,33.95,26.393
10281,090.0 070.0,1958-12-06 17:42:00,250,7.88,34.035,26.538
10281,090.0 070.0,1958-12-06 17:42:00,256,7.82,34.04,26.55
10281,090.0 070.0,1958-12-06 17:42:00,300,7.39,34.096,26.657
10281,090.0 070.0,1958-12-06 17:42:00,335,7.08,34.13,26.727
10281,090.0 070.0,1958-12-06 17:42:00,400,6.48,34.178,26.846
10281,090.0 070.0,1958-12-06 17:42:00,434,6.2,34.2,26.9
10281,090.0 070.0,1958-12-06 17:42:00,500,5.9,34.251,26.979
10281,090.0 070.0,1958-12-06 17:42:00,563,5.61,34.3,27.054
10516,090.0 070.0,1959-02-07 20:24:00,0,14.86,33.5,24.847
10516,090.0 070.0,1959-02-07 20:24:00,1,14.86,33.5,24.847
10516,090.0 070.0,1959-02-07 20:24:00,10,14.81,33.492,24.852
10516,090.0 070.0,1959-02-07 20:24:00,11,14.8,33.49,24.852
10516,090.0 070.0,1959-02-07 20:24:00,20,14.76,33.507,24.874
10516,090.0 070.0,1959-02-07 20:24:00,30,14.72,33.528,24.899
10516,090.0 070.0,1959-02-07 20:24:00,31,14.72,33.53,24.901
10516,090.0 070.0,1959-02-07 20:24:00,50,14.58,33.498,24.907
10516,090.0 070.0,1959-02-07 20:24:00,56,14.54,33.49,24.909
10516,090.0 070.0,1959-02-07 20:24:00,67,14.52,33.48,24.906
10516,090.0 070.0,1959-02-07 20:24:00,75,13.36,33.462,25.132
10516,090.0 070.0,1959-02-07 20:24:00,77,13.02,33.46,25.199
10516,090.0 070.0,1959-02-07 20:24:00,92,11.7,33.46,25.452
10516,090.0 070.0,1959-02-07 20:24:00,100,10.9,33.507,25.633
10516,090.0 070.0,1959-02-07 20:24:00,107,10.27,33.56,25.784
10516,090.0 070.0,1959-02-07 20:24:00,125,9.46,33.662,25.999
10516,090.0 070.0,1959-02-07 20:24:00,131,9.34,33.69,26.041
10516,090.0 070.0,1959-02-07 20:24:00,150,9.1,33.766,26.139
10516,090.0 070.0,1959-02-07 20:24:00,151,9.09,33.77,26.144
10516,090.0 070.0,1959-02-07 20:24:00,176,8.73,33.92,26.318
10516,090.0 070.0,1959-02-07 20:24:00,200,8.43,33.983,26.414
10516,090.0 070.0,1959-02-07 20:24:00,207,8.35,34.0,26.44
10516,090.0 070.0,1959-02-07 20:24:00,236,7.96,34.16,26.624
10516,090.0 070.0,1959-02-07 20:24:00,250,7.76,34.164,26.656
10516,090.0 070.0,1959-02-07 20:24:00,275,7.41,34.13,26.68
10516,090.0 070.0,1959-02-07 20:24:00,300,7.13,34.128,26.718
10516,090.0 070.0,1959-02-07 20:24:00,335,6.8,34.14,26.773
10516,090.0 070.0,1959-02-07 20:24:00,400,6.29,34.192,26.882
10516,090.0 070.0,1959-02-07 20:24:00,409,6.23,34.2,26.896
10516,090.0 070.0,1959-02-07 20:24:00,483,5.83,34.23,26.971
10516,090.0 070.0,1959-02-07 20:24:00,500,5.75,34.251,26.997
10516,090.0 070.0,1959-02-07 20:24:00,563,5.44,34.33,27.098
10572,090.0 070.0,1959-02-27 02:42:00,0,15.15,33.34,24.661
10572,090.0 070.0,1959-02-27 02:42:00,2,15.15,33.34,24.661
10572,090.0 070.0,1959-02-27 02:42:00,10,15.11,33.357,24.683
10572,090.0 070.0,1959-02-27 02:42:00,11,15.1,33.36,24.687
10572,090.0 070.0,1959-02-27 02:42:00,20,15.06,33.367,24.702
10572,090.0 070.0,1959-02-27 02:42:00,30,15.02,33.37,24.713
10572,090.0 070.0,1959-02-27 02:42:00,48,15.01,33.38,24.723
10572,090.0 070.0,1959-02-27 02:42:00,50,15.0,33.377,24.723
10572,090.0 070.0,1959-02-27 02:42:00,66,14.88,33.37,24.744
10572,090.0 070.0,1959-02-27 02:42:00,75,14.84,33.389,24.768
10572,090.0 070.0,1959-02-27 02:42:00,80,14.82,33.42,24.796
10572,090.0 070.0,1959-02-27 02:42:00,100,12.75,33.307,25.134
10572,090.0 070.0,1959-02-27 02:42:00,103,12.34,33.3,25.208
10572,090.0 070.0,1959-02-27 02:42:00,115,11.04,33.42,25.541
10572,090.0 070.0,1959-02-27 02:42:00,125,10.48,33.523,25.72
10572,090.0 070.0,1959-02-27 02:42:00,128,10.36,33.55,25.762
10572,090.0 070.0,1959-02-27 02:42:00,144,9.78,33.64,25.93
10572,090.0 070.0,1959-02-27 02:42:00,150,9.64,33.654,25.964
10572,090.0 070.0,1959-02-27 02:42:00,172,9.22,33.71,26.076
10572,090.0 070.0,1959-02-27 02:42:00,193,8.7,33.85,26.268
10572,090.0 070.0,1959-02-27 02:42:00,200,8.55,33.88,26.315
10572,090.0 070.0,1959-02-27 02:42:00,240,7.85,33.98,26.499
10572,090.0 070.0,1959-02-27 02:42:00,250,7.71,33.994,26.53
10572,090.0 070.0,1959-02-27 02:42:00,283,7.32,34.03,26.614
10572,090.0 070.0,1959-02-27 02:42:00,300,7.18,34.055,26.654
10572,090.0 070.0,1959-02-27 02:42:00,331,6.96,34.1,26.72
10572,090.0 070.0,1959-02-27 02:42:00,377,6.6,34.16,26.816
10572,090.0 070.0,1959-02-27 02:42:00,400,6.39,34.168,26.85
10572,090.0 070.0,1959-02-27 02:42:00,475,5.85,34.18,26.929
10572,090.0 070.0,1959-02-27 02:42:00,500,5.78,34.196,26.95
10572,090.0 070.0,1959-02-27 02:42:00,523,5.72,34.21,26.969
10610,090.0 070.0,1959-03-13 05:30:00,0,15.56,33.36,24.586
10610,090.0 070.0,1959-03-13 05:30:00,2,15.56,33.36,24.586
10610,090.0 070.0,1959-03-13 05:30:00,10,15.54,33.352,24.584
10610,090.0 070.0,1959-03-13 05:30:00,11,15.53,33.35,24.585
10610,090.0 070.0,1959-03-13 05:30:00,20,15.44,33.35,24.605
10610,090.0 070.0,1959-03-13 05:30:00,30,15.28,33.35,24.641
10610,090.0 070.0,1959-03-13 05:30:00,31,15.26,33.35,24.645
10610,090.0 070.0,1959-03-13 05:30:00,50,14.75,33.409,24.802
10610,090.0 070.0,1959-03-13 05:30:00,53,14.66,33.42,24.83
10610,090.0 070.0,1959-03-13 05:30:00,62,14.44,33.44,24.892
10610,090.0 070.0,1959-03-13 05:30:00,71,13.74,33.37,24.984
10610,090.0 070.0,1959-03-13 05:30:00,75,13.22,33.332,25.06
10610,090.0 070.0,1959-03-13 05:30:00,84,11.99,33.3,25.273
10610,090.0 070.0,1959-03-13 05:30:00,97,10.83,33.46,25.609
10610,090.0 070.0,1959-03-13 05:30:00,100,10.65,33.481,25.657
10610,090.0 070.0,1959-03-13 05:30:00,120,9.78,33.58,25.883
10610,090.0 070.0,1959-03-13 05:30:00,125,9.59,33.614,25.941
10610,090.0 070.0,1959-03-13 05:30:00,137,9.22,33.69,26.06
10610,090.0 070.0,1959-03-13 05:30:00,150,9.1,33.728,26.109
10610,090.0 070.0,1959-03-13 05:30:00,160,9.06,33.75,26.133
10610,090.0 070.0,1959-03-13 05:30:00,187,8.67,33.88,26.296
10610,090.0 070.0,1959-03-13 05:30:00,200,8.53,33.918,26.348
10610,090.0 070.0,1959-03-13 05:30:00,214,8.36,33.95,26.399
10610,090.0 070.0,1959-03-13 05:30:00,250,7.71,34.03,26.558
10610,090.0 070.0,1959-03-13 05:30:00,300,7.22,34.087,26.673
10610,090.0 070.0,1959-03-13 05:30:00,304,7.19,34.09,26.68
10610,090.0 070.0,1959-03-13 05:30:00,373,6.4,34.14,26.826
10610,090.0 070.0,1959-03-13 05:30:00,400,6.26,34.17,26.868
10610,090.0 070.0,1959-03-13 05:30:00,445,6.04,34.22,26.936
10648,090.0 070.0,1959-04-15 15:12:00,0,15.24,33.47,24.741
10648,090.0 070.0,1959-04-15 15:12:00,1,15.24,33.47,24.741
10648,090.0 070.0,1959-04-15 15:12:00,10,15.22,33.42,24.707
10648,090.0 070.0,1959-04-15 15:12:00,20,15.23,33.415,24.702
10648,090.0 070.0,1959-04-15 15:12:00,29,15.24,33.41,24.696
10648,090.0 070.0,1959-04-15 15:12:00,30,15.23,33.408,24.696
10648,090.0 070.0,1959-04-15 15:12:00,39,15.08,33.39,24.716
10648,090.0 070.0,1959-04-15 15:12:00,50,14.62,33.39,24.815
10648,090.0 070.0,1959-04-15 15:12:00,54,14.42,33.39,24.858
10648,090.0 070.0,1959-04-15 15:12:00,68,13.75,33.33,24.951
10648,090.0 070.0,1959-04-15 15:12:00,75,13.2,33.33,25.062
10648,090.0 070.0,1959-04-15 15:12:00,92,11.78,33.33,25.336
10648,090.0 070.0,1959-04-15 15:12:00,100,11.22,33.379,25.477
10648,090.0 070.0,1959-04-15 15:12:00,112,10.52,33.47,25.671
10648,090.0 070.0,1959-04-15 15:12:00,125,10.05,33.562,25.823
10648,090.0 070.0,1959-04-15 15:12:00,131,9.88,33.6,25.882
10648,090.0 070.0,1959-04-15 15:12:00,150,9.25,33.695,26.059
10648,090.0 070.0,1959-04-15 15:12:00,151,9.22,33.7,26.068
10648,090.0 070.0,1959-04-15 15:12:00,180,8.82,33.87,26.265
10648,090.0 070.0,1959-04-15 15:12:00,200,8.54,33.933,26.358
10648,090.0 070.0,1959-04-15 15:12:00,214,8.36,33.97,26.415
10648,090.0 070.0,1959-04-15 15:12:00,243,8.04,34.09,26.557
10648,090.0 070.0,1959-04-15 15:12:00,250,7.97,34.103,26.578
10648,090.0 070.0,1959-04-15 15:12:00,292,7.58,34.13,26.656
10648,090.0 070.0,1959-04-15 15:12:00,300,7.5,34.133,26.67
10648,090.0 070.0,1959-04-15 15:12:00,346,7.08,34.15,26.743
10648,090.0 070.0,1959-04-15 15:12:00,400,6.62,34.192,26.839
10648,090.0 070.0,1959-04-15 15:12:00,430,6.38,34.22,26.893
10648,090.0 070.0,1959-04-15 15:12:00,500,5.89,34.279,27.002
10648,090.0 070.0,1959-04-15 15:12:00,514,5.8,34.29,27.022
10648,090.0 070.0,1959-04-15 15:12:00,600,5.38,34.339,27.113
10648,090.0 070.0,1959-04-15 15:12:00,601,5.38,34.34,27.114
10817,090.0 070.0,1959-05-08 11:36:00,0,15.17,33.46,24.749
10817,090.0 070.0,1959-05-08 11:36:00,2,15.17,33.46,24.749
10817,090.0 070.0,1959-05-08 11:36:00,10,15.17,33.474,24.76
10817,090.0 070.0,1959-05-08 11:36:00,12,15.17,33.48,24.764
10817,090.0 070.0,1959-05-08 11:36:00,20,15.1,33.48,24.78
10817,090.0 070.0,1959-05-08 11:36:00,30,15.0,33.48,24.802
10817,090.0 070.0,1959-05-08 11:36:00,32,14.98,33.48,24.806
10817,090.0 070.0,1959-05-08 11:36:00,50,14.97,33.468,24.8
10817,090.0 070.0,1959-05-08 11:36:00,61,14.96,33.46,24.796
10817,090.0 070.0,1959-05-08 11:36:00,71,14.77,33.59,24.938
10817,090.0 070.0,1959-05-08 11:36:00,75,14.44,33.559,24.984
10817,090.0 070.0,1959-05-08 11:36:00,86,13.28,33.42,25.116
10817,090.0 070.0,1959-05-08 11:36:00,100,11.91,33.385,25.355
10817,090.0 070.0,1959-05-08 11:36:00,102,11.71,33.38,25.388
10817,090.0 070.0,1959-05-08 11:36:00,117,10.14,33.46,25.729
10817,090.0 070.0,1959-05-08 11:36:00,125,9.95,33.577,25.852
10817,090.0 070.0,1959-05-08 11:36:00,141,9.58,33.73,26.033
10817,090.0 070.0,1959-05-08 11:36:00,150,9.34,33.8,26.127
10817,090.0 070.0,1959-05-08 11:36:00,160,9.09,33.86,26.214
10817,090.0 070.0,1959-05-08 11:36:00,190,8.76,33.95,26.337
10817,090.0 070.0,1959-05-08 11:36:00,200,8.52,33.988,26.404
10817,090.0 070.0,1959-05-08 11:36:00,220,8.07,34.05,26.521
10817,090.0 070.0,1959-05-08 11:36:00,249,7.84,34.05,26.555
10817,090.0 070.0,1959-05-08 11:36:00,250,7.83,34.051,26.557
10817,090.0 070.0,1959-05-08 11:36:00,299,7.33,34.1,26.668
10817,090.0 070.0,1959-05-08 11:36:00,300,7.32,34.101,26.67
10817,090.0 070.0,1959-05-08 11:36:00,353,6.91,34.16,26.774
10817,090.0 070.0,1959-05-08 11:36:00,400,6.52,34.195,26.854
10817,090.0 070.0,1959-05-08 11:36:00,438,6.23,34.22,26.912
10817,090.0 070.0,1959-05-08 11:36:00,500,5.92,34.264,26.987
10817,090.0 070.0,1959-05-08 11:36:00,524,5.82,34.28,27.012
10817,090.0 070.0,1959-05-08 11:36:00,600,5.45,34.315,27.085
10817,090.0 070.0,1959-05-08 11:36:00,610,5.4,34.32,27.095
10862,090.0 070.0,1959-06-18 17:54:00,0,15.73,33.58,24.717
10862,090.0 070.0,1959-06-18 17:54:00,1,15.73,33.58,24.717
10862,090.0 070.0,1959-06-18 17:54:00,9,15.75,33.56,24.698
10862,090.0 070.0,1959-06-18 17:54:00,10,15.75,33.56,24.698
10862,090.0 070.0,1959-06-18 17:54:00,20,15.75,33.565,24.702
10862,090.0 070.0,1959-06-18 17:54:00,30,15.74,33.569,24.708
10862,090.0 070.0,1959-06-18 17:54:00,33,15.74,33.57,24.708
10862,090.0 070.0,1959-06-18 17:54:00,50,14.21,33.557,25.031
10862,090.0 070.0,1959-06-18 17:54:00,58,13.3,33.55,25.212
10862,090.0 070.0,1959-06-18 17:54:00,69,12.28,33.52,25.389
10862,090.0 070.0,1959-06-18 17:54:00,75,11.8,33.533,25.49
10862,090.0 070.0,1959-06-18 17:54:00,87,10.96,33.57,25.672
10862,090.0 070.0,1959-06-18 17:54:00,100,10.16,33.57,25.811
